Word_1,Word_2,Word_1_2,n-dimensional Euclidean distance
9,space,9_space,1.2505050363796464
9,occupied,9_occupied,1.2089690159118796
9,feet,9_feet,1.1883598196385647
9,gross,9_gross,1.3211268098356257
9,"5,000","9_5,000",1.1068385357713557
9,square,9_square,1.2160065439950714
9,(a),9_(a),1.3073732014318782
9,property,9_property,1.3472580457868497
9,improvement,9_improvement,1.2637298514767632
9,repair,9_repair,1.2728558095214249
9,commercial,9_commercial,1.2840837310062956
9,new,9_new,1.3132056843284765
9,designed,9_designed,1.2960266713135813
9,existing,9_existing,1.29728285545972
9,USGBC,9_USGBC,1.3658765850703067
9,rating,9_rating,1.0960742616735961
9,market,9_market,1.2943677619693905
9,based,9_based,1.2514694446376047
9,Design,9_Design,1.295374480679365
9,Environmental,9_Environmental,1.3354708896214367
9,Energy,9_Energy,1.3070761763862648
9,TM,9_TM,1.3024765167380563
9,LEED,9_LEED,1.288527320360969
9,achieve,9_achieve,1.2652424232225317
9,value,9_value,1.1813532170886245
9,maintenance,9_maintenance,1.3104023488453642
9,facility,9_facility,1.330267191385118
9,program,9_program,1.2939364203293076
9,analysis,9_analysis,1.3228650369638717
9,Life,9_Life,1.266651590687459
9,management,9_management,1.3149361895027782
9,indoor,9_indoor,1.2694241947249338
9,water,9_water,1.3059135126182475
9,use,9_use,1.272793329798467
9,following,9_following,1.3059529708736741
9,encompasses,9_encompasses,1.3075902732804818
9,project,9_project,1.2944696160289266
9,looks,9_looks,1.2778800030477944
9,built,9_built,1.2833272706110885
9,operation,9_operation,1.3056095353532884
9,quality,9_quality,1.263478391372736
9,promote,9_promote,1.2717939686919457
9,materials,9_materials,1.3444648600633675
9,means,9_means,1.2930738128204957
9,Sustainable,9_Sustainable,1.27857098166872
9,buildings,9_buildings,1.3181769786350388
9,owned,9_owned,1.3084247912284392
9,managing,9_managing,1.305737628862613
9,constructing,9_constructing,1.2782379869893998
9,developing,9_developing,1.3332236242881892
9,designing,9_designing,1.3324086943843647
9,planning,9_planning,1.323323590268347
9,financing,9_financing,1.3078263151010534
9,responsible,9_responsible,1.328925411486102
9,contractors,9_contractors,1.3525472923232453
9,offices,9_offices,1.2797095982841202
9,departments,9_departments,1.3213584550545896
9,17,9_17,0.9816328431295247
9,community,9_community,1.3109760564642656
9,resources,9_resources,1.3931045653062157
9,goals,9_goals,1.2830531677243628
9,social,9_social,1.312304957193087
9,economic,9_economic,1.3059871474847766
9,Reserved,9_Reserved,1.2685661743489838
9,Secs,9_Secs,1.286992781009192
9,7-26-17,9_7-26-17,1.225864712573761
9,-42(17-O-1218,9_-42(17-O-1218,1.241824261725236
9,2017,9_2017,1.257062473253837
9,12-9-03,9_12-9-03,1.2155357134192788
9,energy,9_energy,1.2951627466607085
9,stormwater,9_stormwater,1.310751210992342
9,include,9_include,1.3494618949285158
9,environmental,9_environmental,1.3271581443581466
9,basis,9_basis,1.287523333841642
9,addition,9_addition,1.1697331186398727
9,b),9_b),1.2780173421753949
9,costs,9_costs,1.350774951077862
9,reduced,9_reduced,1.318300384447444
9,performance,9_performance,1.3020187983622435
9,cycle,9_cycle,1.294624688412423
9,life,9_life,1.2635468791893543
9,taxpayers,9_taxpayers,1.3577953731592811
9,savings,9_savings,1.3474255640397506
9,cost,9_cost,1.354589997666821
9,yield,9_yield,1.2868114505009614
9,policy,9_policy,1.3678805682374664
9,development,9_development,1.330323743582969
9,guidance,9_guidance,1.3057182291736953
9,provide,9_provide,1.3317166624013563
9,19,9_19,0.9151013145215263
9,section,9_section,1.270535711523929
9,minimum,9_minimum,1.180667040397751
9,possible,9_possible,1.3512360346381633
9,extent,9_extent,1.2861219929116168
9,projects,9_projects,1.3197647526817713
9,funded,9_funded,1.3519250395092368
9,facilities,9_facilities,1.3391692593083349
9,city,9_city,1.263876796884225
9,operations,9_operations,1.293284397975495
9,construction,9_construction,1.2902603477304213
9,design,9_design,1.3057034277741635
9,practices,9_practices,1.274349144386517
9,building,9_building,1.2738334103267062
9,sustainable,9_sustainable,1.2945906632609958
9,green,9_green,1.2489192464842873
9,shall,9_shall,1.3608655126291505
9,Atlanta,9_Atlanta,1.3121632928002656
9,City,9_City,1.306230352660972
9,a),9_a),1.2818743431200201
9,Policy,9_Policy,1.3558145472995315
9,Sec,9_Sec,1.2661912202250645
9,27,9_27,1.033747920902315
9,subject,9_subject,1.2930745130287995
9,set,9_set,1.2644188200521023
set,regulations,set_regulations,1.2507011073176744
set,administrative,set_administrative,1.2652964997690548
set,compostable,set_compostable,1.273998632659815
set,contained,set_contained,1.249879114934846
set,prohibition,set_prohibition,1.3179457928636176
set,flexible,set_flexible,1.2378742914821954
set,straws,set_straws,1.3325351646206378
set,plastic,set_plastic,1.2951696318074029
set,pursuant,set_pursuant,1.289513089016096
set,public,set_public,1.1920509268651152
set,serviceware,set_serviceware,1.3032581218059218
set,single,set_single,1.1884464094548055
set,non-compostable,set_non-compostable,1.3084464784241425
set,ETS,set_ETS,1.1746373469942466
set,air,set_air,1.3225637811392847
set,occupants,set_occupants,1.314706467762814
set,respective,set_respective,1.2938139037620615
set,Establish,set_Establish,1.259148894012141
set,Minimum,set_Minimum,1.3184126110254248
set,systems,set_systems,1.173160103651158
set,prerequisites,set_prerequisites,1.2699986144723
set,apply,set_apply,1.2132577445683865
set,exempt,set_exempt,1.2908823184128824
set,maximum,set_maximum,1.2311293146957845
set,Guidelines,set_Guidelines,1.262766134151774
set,-14(17-O-1157,set_-14(17-O-1157,1.3538334477361447
set,infrastructure,set_infrastructure,1.322617657824387
set,ensure,set_ensure,1.1954921282689472
set,consistent,set_consistent,1.2370771836504777
set,review,set_review,1.2684327738762342
set,guidelines,set_guidelines,1.2301187308962402
set,requirement,set_requirement,1.2496973914175034
set,procurement,set_procurement,1.2805736537523187
set,RFP,set_RFP,1.339291740954874
set,proposal,set_proposal,1.2028934086728995
set,6,set_6,1.2320885935682597
set,sponsoring,set_sponsoring,1.3109273574836715
set,department,set_department,1.2632687597463097
set,process,set_process,1.2940351201654738
set,CIP,set_CIP,1.3135746747195096
set,CDP,set_CDP,1.3632945534764807
set,training,set_training,1.2439822157068028
set,available,set_available,1.2031439253008158
set,office,set_office,1.2457751054446324
set,managed,set_managed,1.2425405761823725
set,renovating,set_renovating,1.247960990070564
set,(s,set_(s,1.3588840679087535
set,designee,set_designee,1.2923647091134747
set,commissioners,set_commissioners,1.31624309034771
set,responsibilities,set_responsibilities,1.3328920867227092
set,3,set_3,1.2892488682657406
set,Maintenance,set_Maintenance,1.2960599363887313
set,Buildings,set_Buildings,1.304947431037049
set,Existing,set_Existing,1.2532729876301443
set,Ordinances,set_Ordinances,1.3272393867133956
set,III,set_III,1.3566483030633167
set,Code,set_Code,1.2222687893044568
set,Development,set_Development,1.3618745992018608
set,Land,set_Land,1.2304146902925563
set,J,set_J,1.317447682918754
set,Article,set_Article,1.3598587441756302
set,8,set_8,1.263672865391235
set,requirements,set_requirements,1.2364504078272711
set,commissioning,set_commissioning,1.2854874555891085
set,comply,set_comply,1.3057739423515906
set,(d),set_(d),1.3424315532811613
set,Certification,set_Certification,1.2866709909727476
set,Silver,set_Silver,1.2606392847645387
set,required,set_required,1.2043526932141482
set,teams,set_teams,1.227457750444583
set,article,set_article,1.3293035118947527
set,c),set_c),1.290453153358555
set,standards,set_standards,1.2624142672507057
set,space,set_space,1.261177116021157
set,occupied,set_occupied,1.1402747172232761
set,feet,set_feet,1.2276281743189639
set,gross,set_gross,1.315287434866169
set,"5,000","set_5,000",1.2176502201489954
set,square,set_square,1.2807120028262353
set,(a),set_(a),1.3048576224317094
set,property,set_property,1.1878676485312432
set,improvement,set_improvement,1.263284284758254
set,repair,set_repair,1.256522656125888
set,commercial,set_commercial,1.31066474508098
set,new,set_new,1.2509547238018144
set,designed,set_designed,1.2195234022830828
set,existing,set_existing,1.3069780472565253
set,USGBC,set_USGBC,1.2418220607121508
set,rating,set_rating,1.2402883824787074
set,market,set_market,1.1937175564526574
set,based,set_based,1.1493294847459932
set,Design,set_Design,1.320455747406433
set,Environmental,set_Environmental,1.316120125871292
set,Energy,set_Energy,1.326735997481505
set,TM,set_TM,1.2932853723565323
set,LEED,set_LEED,1.2466950043976162
set,achieve,set_achieve,1.2675738718232712
set,value,set_value,1.2048553637280883
set,maintenance,set_maintenance,1.2829903229489752
set,facility,set_facility,1.3246595273228017
set,program,set_program,1.2337873597566489
set,analysis,set_analysis,1.3069225829436015
set,Life,set_Life,1.3455798513482198
set,management,set_management,1.285381662005672
set,indoor,set_indoor,1.2202659564089793
set,water,set_water,1.2708250899974205
set,use,set_use,1.1911752143434668
set,following,set_following,1.2030005422040897
set,encompasses,set_encompasses,1.2607796727768326
set,project,set_project,1.2983533785129246
set,looks,set_looks,1.240137431625637
set,built,set_built,1.2162180666557967
set,operation,set_operation,1.2969485267694039
set,quality,set_quality,1.2810801145813207
set,promote,set_promote,1.2353057806460062
set,materials,set_materials,1.2554036224516454
set,means,set_means,1.2287103974906963
set,Sustainable,set_Sustainable,1.2637654550567041
set,buildings,set_buildings,1.2823452123250367
set,owned,set_owned,1.1656971019439204
set,managing,set_managing,1.3158267699041035
set,constructing,set_constructing,1.2734148905637754
set,developing,set_developing,1.3543079898236814
set,designing,set_designing,1.3087483450696014
set,planning,set_planning,1.1956482612689159
set,financing,set_financing,1.2737390298114892
set,responsible,set_responsible,1.3560730735615014
set,contractors,set_contractors,1.3574070775185716
set,offices,set_offices,1.2167153097453822
set,departments,set_departments,1.2875825583229357
set,17,set_17,1.3237216874597941
set,community,set_community,1.2768353016007976
set,resources,set_resources,1.2720471674870077
set,goals,set_goals,1.1916686256192617
set,social,set_social,1.2879304244580956
set,economic,set_economic,1.3210634936684387
set,Reserved,set_Reserved,1.1256218531287603
set,Secs,set_Secs,1.2259159624572014
set,7-26-17,set_7-26-17,1.2763688032672627
set,-42(17-O-1218,set_-42(17-O-1218,1.3519531861967395
set,2017,set_2017,1.3207156363382668
set,12-9-03,set_12-9-03,1.3348723583177708
set,energy,set_energy,1.312787099260655
set,stormwater,set_stormwater,1.2953246227639341
set,include,set_include,1.2517516168008929
set,environmental,set_environmental,1.2765746754621852
set,basis,set_basis,1.1777263334147992
set,addition,set_addition,1.2105866024331753
set,b),set_b),1.2936784270224342
set,costs,set_costs,1.3151878834030997
set,reduced,set_reduced,1.2312512954838872
set,performance,set_performance,1.2520561085498
set,cycle,set_cycle,1.2351108377440545
set,life,set_life,1.3125314407013438
set,taxpayers,set_taxpayers,1.3363775277210739
set,savings,set_savings,1.2408459284818358
set,cost,set_cost,1.3514295604554543
set,yield,set_yield,1.2888074823525706
set,policy,set_policy,1.2615120969268678
set,development,set_development,1.3287622882589563
set,guidance,set_guidance,1.2712793333881391
set,provide,set_provide,1.2487188480947733
set,19,set_19,1.333312992069978
set,section,set_section,1.2086388207728942
set,minimum,set_minimum,1.3187254604250458
set,possible,set_possible,1.2817056751959004
set,extent,set_extent,1.2109969617988332
set,projects,set_projects,1.3325595102337489
set,funded,set_funded,1.2470992065792592
set,facilities,set_facilities,1.2788287435338954
set,city,set_city,1.2052391963809346
set,operations,set_operations,1.2879234919921256
set,construction,set_construction,1.2903496173539926
set,design,set_design,1.2653896781778504
set,practices,set_practices,1.2499522482072156
set,building,set_building,1.2605881205560208
set,sustainable,set_sustainable,1.2527467960968024
set,green,set_green,1.2007882111794144
set,shall,set_shall,1.2833627078583638
set,Atlanta,set_Atlanta,1.3189486230557008
set,City,set_City,1.2457027109092085
set,a),set_a),1.2884273131781505
set,Policy,set_Policy,1.2954776501230802
set,Sec,set_Sec,1.232451475288199
set,27,set_27,1.3054836817533646
set,subject,set_subject,1.2850164441012324
subject,regulations,subject_regulations,1.3129176572331467
subject,administrative,subject_administrative,1.2975362415544935
subject,compostable,subject_compostable,1.2619500794085572
subject,contained,subject_contained,1.2430181962674773
subject,prohibition,subject_prohibition,1.2619487174607422
subject,flexible,subject_flexible,1.2595655660340987
subject,straws,subject_straws,1.2539127629360278
subject,plastic,subject_plastic,1.2691892470930917
subject,pursuant,subject_pursuant,1.1525548615351853
subject,public,subject_public,1.2166155708318396
subject,serviceware,subject_serviceware,1.3447399249645415
subject,single,subject_single,1.2300070332859319
subject,non-compostable,subject_non-compostable,1.2943534817610023
subject,ETS,subject_ETS,1.3064982178285611
subject,air,subject_air,1.2081232487376754
subject,occupants,subject_occupants,1.1792418940867475
subject,respective,subject_respective,1.1940038622807634
subject,Establish,subject_Establish,1.2807981909550017
subject,Minimum,subject_Minimum,1.32775895008494
subject,systems,subject_systems,1.2351873989064877
subject,prerequisites,subject_prerequisites,1.2658033894859444
subject,apply,subject_apply,1.3256872594078595
subject,exempt,subject_exempt,1.26344142016988
subject,maximum,subject_maximum,1.321013099733236
subject,Guidelines,subject_Guidelines,1.2885216003010416
subject,-14(17-O-1157,subject_-14(17-O-1157,1.3649250359278506
subject,infrastructure,subject_infrastructure,1.2651009300117542
subject,ensure,subject_ensure,1.2802370121868076
subject,consistent,subject_consistent,1.2807309638378672
subject,review,subject_review,1.3159734633700473
subject,guidelines,subject_guidelines,1.262918594499881
subject,requirement,subject_requirement,1.2383261522565725
subject,procurement,subject_procurement,1.2197903474216345
subject,RFP,subject_RFP,1.3226871662140804
subject,proposal,subject_proposal,1.2577634145059813
subject,6,subject_6,1.307469937447017
subject,sponsoring,subject_sponsoring,1.2930020315452913
subject,department,subject_department,1.2781986561233347
subject,process,subject_process,1.2200315085482905
subject,CIP,subject_CIP,1.3436616675215263
subject,CDP,subject_CDP,1.3182773154713134
subject,training,subject_training,1.3036792255057796
subject,available,subject_available,1.3790091170921066
subject,office,subject_office,1.2759044692818966
subject,managed,subject_managed,1.3004926661778808
subject,renovating,subject_renovating,1.2631258060141017
subject,(s,subject_(s,1.239175276453464
subject,designee,subject_designee,1.2664405508527998
subject,commissioners,subject_commissioners,1.3117197441024528
subject,responsibilities,subject_responsibilities,1.230709061994538
subject,3,subject_3,1.3027238726297303
subject,Maintenance,subject_Maintenance,1.3092555342121754
subject,Buildings,subject_Buildings,1.2930145262632453
subject,Existing,subject_Existing,1.2748762926786954
subject,Ordinances,subject_Ordinances,1.2854705457478575
subject,III,subject_III,1.2964416184913805
subject,Code,subject_Code,1.3237279950996996
subject,Development,subject_Development,1.2611278061230613
subject,Land,subject_Land,1.2528104132692737
subject,J,subject_J,1.3189710857473866
subject,Article,subject_Article,1.2606850351302532
subject,8,subject_8,1.3127719948610725
subject,requirements,subject_requirements,1.2599347958913074
subject,commissioning,subject_commissioning,1.2714201308895225
subject,comply,subject_comply,1.284180351193341
subject,(d),subject_(d),1.2223985400347384
subject,Certification,subject_Certification,1.3259746378140536
subject,Silver,subject_Silver,1.3086373680069465
subject,required,subject_required,1.2607672342022462
subject,teams,subject_teams,1.3024851049312245
subject,article,subject_article,1.2452002432659504
subject,c),subject_c),1.245110032854078
subject,standards,subject_standards,1.242022420740613
subject,space,subject_space,1.2693191048793904
subject,occupied,subject_occupied,1.2551689722020125
subject,feet,subject_feet,1.2960710570349823
subject,gross,subject_gross,1.2781176667674405
subject,"5,000","subject_5,000",1.3327326960226433
subject,square,subject_square,1.2924303326953301
subject,(a),subject_(a),1.2373614236852368
subject,property,subject_property,1.1876236491101482
subject,improvement,subject_improvement,1.2565314883326142
subject,repair,subject_repair,1.338257296252902
subject,commercial,subject_commercial,1.3050472574804044
subject,new,subject_new,1.2529187459654296
subject,designed,subject_designed,1.261858069398368
subject,existing,subject_existing,1.2484862954107472
subject,USGBC,subject_USGBC,1.3850290995102985
subject,rating,subject_rating,1.2856271544148468
subject,market,subject_market,1.2446100940684155
subject,based,subject_based,1.2101780049995774
subject,Design,subject_Design,1.2338558396362218
subject,Environmental,subject_Environmental,1.1659275782273968
subject,Energy,subject_Energy,1.2429658180846959
subject,TM,subject_TM,1.2742219060142976
subject,LEED,subject_LEED,1.3070991260297862
subject,achieve,subject_achieve,1.2495682800031191
subject,value,subject_value,1.3074730225145206
subject,maintenance,subject_maintenance,1.3133412577831665
subject,facility,subject_facility,1.2490580390897548
subject,program,subject_program,1.2079338067364866
subject,analysis,subject_analysis,1.213944857197567
subject,Life,subject_Life,1.2025721454434202
subject,management,subject_management,1.2320692940773161
subject,indoor,subject_indoor,1.2847232354250173
subject,water,subject_water,1.2354477750200084
subject,use,subject_use,1.2472171353877592
subject,following,subject_following,1.334423512930081
subject,encompasses,subject_encompasses,1.320724224972145
subject,project,subject_project,1.1119432570219285
subject,looks,subject_looks,1.2592912566331416
subject,built,subject_built,1.270045761940366
subject,operation,subject_operation,1.2550873076126225
subject,quality,subject_quality,1.2343851349819852
subject,promote,subject_promote,1.3035512847569937
subject,materials,subject_materials,1.1609661764737338
subject,means,subject_means,1.2232507783039377
subject,Sustainable,subject_Sustainable,1.2370398663663846
subject,buildings,subject_buildings,1.2939199511863557
subject,owned,subject_owned,1.2770455896074135
subject,managing,subject_managing,1.2508674220940696
subject,constructing,subject_constructing,1.2354621790547302
subject,developing,subject_developing,1.2675291992594337
subject,designing,subject_designing,1.2602662485082496
subject,planning,subject_planning,1.2931495705448415
subject,financing,subject_financing,1.34182593909043
subject,responsible,subject_responsible,1.2366640814679548
subject,contractors,subject_contractors,1.2538733812527518
subject,offices,subject_offices,1.2681988839487697
subject,departments,subject_departments,1.2871810018201448
subject,17,subject_17,1.3337979555895898
subject,community,subject_community,1.2038372581893213
subject,resources,subject_resources,1.230600367809053
subject,goals,subject_goals,1.2480122493317758
subject,social,subject_social,1.2178339098793822
subject,economic,subject_economic,1.2171646265805862
subject,Reserved,subject_Reserved,1.3681761499800429
subject,Secs,subject_Secs,1.2788897120294558
subject,7-26-17,subject_7-26-17,1.2801700350408802
subject,-42(17-O-1218,subject_-42(17-O-1218,1.3692520109703776
subject,2017,subject_2017,1.319507175961605
subject,12-9-03,subject_12-9-03,1.3243157903415603
subject,energy,subject_energy,1.2350061051418035
subject,stormwater,subject_stormwater,1.2724166970193829
subject,include,subject_include,1.2493767917304817
subject,environmental,subject_environmental,1.172325300250608
subject,basis,subject_basis,1.3250164983905928
subject,addition,subject_addition,1.2987806046255341
subject,b),subject_b),1.2376443444829053
subject,costs,subject_costs,1.3663907389286927
subject,reduced,subject_reduced,1.2681775835918778
subject,performance,subject_performance,1.225420331211914
subject,cycle,subject_cycle,1.325069082291573
subject,life,subject_life,1.208885690212846
subject,taxpayers,subject_taxpayers,1.2493229871653142
subject,savings,subject_savings,1.3010754012307266
subject,cost,subject_cost,1.3810945274716129
subject,yield,subject_yield,1.283052397112381
subject,policy,subject_policy,1.2474017094203278
subject,development,subject_development,1.2440113565456041
subject,guidance,subject_guidance,1.2800364758496805
subject,provide,subject_provide,1.26288209364103
subject,19,subject_19,1.3533673579224283
subject,section,subject_section,1.2260890735870762
subject,minimum,subject_minimum,1.3138648994131528
subject,possible,subject_possible,1.307672013275944
subject,extent,subject_extent,1.2344203295769882
subject,projects,subject_projects,1.1248027267353722
subject,funded,subject_funded,1.3029725619290764
subject,facilities,subject_facilities,1.267876797858051
subject,city,subject_city,1.26217195100521
subject,operations,subject_operations,1.272057827365279
subject,construction,subject_construction,1.2819267233111675
subject,design,subject_design,1.2356293790023367
subject,practices,subject_practices,1.2386578576300615
subject,building,subject_building,1.2516924138502339
subject,sustainable,subject_sustainable,1.2213053018063649
subject,green,subject_green,1.2964182667271356
subject,shall,subject_shall,1.2994638969298238
subject,Atlanta,subject_Atlanta,1.3480731401725734
subject,City,subject_City,1.3230167573668306
subject,a),subject_a),1.251103961080063
subject,Policy,subject_Policy,1.2379964337556904
subject,Sec,subject_Sec,1.266903583453852
subject,27,subject_27,1.3211139151123894
27,regulations,27_regulations,1.3621897133227736
27,administrative,27_administrative,1.3551897361570773
27,compostable,27_compostable,1.3392232431928934
27,contained,27_contained,1.3601126627095
27,prohibition,27_prohibition,1.3220716733551499
27,flexible,27_flexible,1.3393433710473261
27,straws,27_straws,1.3402567165272572
27,plastic,27_plastic,1.3172598807278906
27,pursuant,27_pursuant,1.3077898179076635
27,public,27_public,1.3224681174683797
27,serviceware,27_serviceware,1.3905141802592242
27,single,27_single,1.2144003635820255
27,non-compostable,27_non-compostable,1.3911193786303322
27,ETS,27_ETS,1.3460113578482444
27,air,27_air,1.3485049604301027
27,occupants,27_occupants,1.3688916328091296
27,respective,27_respective,1.325941437091671
27,Establish,27_Establish,1.3826160853522709
27,Minimum,27_Minimum,1.1790880048155443
27,systems,27_systems,1.278902028729849
27,prerequisites,27_prerequisites,1.3366003116211806
27,apply,27_apply,1.3068169608625109
27,exempt,27_exempt,1.383829030808829
27,maximum,27_maximum,1.2130884424903725
27,Guidelines,27_Guidelines,1.2950076377191755
27,-14(17-O-1157,27_-14(17-O-1157,1.2234616708595805
27,infrastructure,27_infrastructure,1.3658932079079085
27,ensure,27_ensure,1.3392323297359223
27,consistent,27_consistent,1.3383585915788943
27,review,27_review,1.3540403358573172
27,guidelines,27_guidelines,1.2974475756993729
27,requirement,27_requirement,1.222571222302985
27,procurement,27_procurement,1.3270222887275305
27,RFP,27_RFP,1.350074389328322
27,proposal,27_proposal,1.3210670085872187
27,6,27_6,0.986513169114789
27,sponsoring,27_sponsoring,1.352953793495351
27,department,27_department,1.356339203941743
27,process,27_process,1.3260001487000657
27,CIP,27_CIP,1.3398263809140563
27,CDP,27_CDP,1.3820604909501806
27,training,27_training,1.3055609345996106
27,available,27_available,1.3080081566242059
27,office,27_office,1.3264803258337872
27,managed,27_managed,1.2933465387482839
27,renovating,27_renovating,1.2542455942667423
27,(s,27_(s,1.3410709164297736
27,designee,27_designee,1.3574127810435577
27,commissioners,27_commissioners,1.3857447464509403
27,responsibilities,27_responsibilities,1.332733353604723
27,3,27_3,1.017397941777879
27,Maintenance,27_Maintenance,1.3130163732619324
27,Buildings,27_Buildings,1.3495171995634985
27,Existing,27_Existing,1.3318369691064664
27,Ordinances,27_Ordinances,1.378223333402678
27,III,27_III,1.2870529681389726
27,Code,27_Code,1.302729927115091
27,Development,27_Development,1.309268671373264
27,Land,27_Land,1.3263900394862111
27,J,27_J,1.3440286150067766
27,Article,27_Article,1.4264479850817018
27,8,27_8,1.068090937250435
27,requirements,27_requirements,1.2751414106869399
27,commissioning,27_commissioning,1.34735260724425
27,comply,27_comply,1.4049454273978517
27,(d),27_(d),1.3289556698912028
27,Certification,27_Certification,1.3169764558273895
27,Silver,27_Silver,1.2526335611529111
27,required,27_required,1.2608820056009742
27,teams,27_teams,1.2833909977819395
27,article,27_article,1.3877906898998351
27,c),27_c),1.3357652680889947
27,standards,27_standards,1.3113334398642373
27,space,27_space,1.2990113389563596
27,occupied,27_occupied,1.2631274222672948
27,feet,27_feet,1.2388711552449774
27,gross,27_gross,1.3294482270199197
27,"5,000","27_5,000",1.1876809331948648
27,square,27_square,1.2897896057157217
27,(a),27_(a),1.361034936951322
27,property,27_property,1.3683190069261635
27,improvement,27_improvement,1.3255191629595517
27,repair,27_repair,1.3696038068240541
27,commercial,27_commercial,1.3367974583317768
27,new,27_new,1.2940883486956196
27,designed,27_designed,1.3422041521258976
27,existing,27_existing,1.3298895788211496
27,USGBC,27_USGBC,1.3437441361801017
27,rating,27_rating,1.2086805787283843
27,market,27_market,1.2791399796215546
27,based,27_based,1.3283586597070252
27,Design,27_Design,1.3415740707960253
27,Environmental,27_Environmental,1.3490846192869095
27,Energy,27_Energy,1.3346441641069937
27,TM,27_TM,1.3014578943849218
27,LEED,27_LEED,1.3141949294171698
27,achieve,27_achieve,1.3018249825173887
27,value,27_value,1.2340002537370647
27,maintenance,27_maintenance,1.318625375143829
27,facility,27_facility,1.338952023016961
27,program,27_program,1.348438096656249
27,analysis,27_analysis,1.3603313205683887
27,Life,27_Life,1.2490596524889077
27,management,27_management,1.2926503974320331
27,indoor,27_indoor,1.298606756665661
27,water,27_water,1.3085845563280083
27,use,27_use,1.285829503103751
27,following,27_following,1.3500864602552636
27,encompasses,27_encompasses,1.3961319219638728
27,project,27_project,1.341484245681134
27,looks,27_looks,1.2451051217049671
27,built,27_built,1.3304040567248687
27,operation,27_operation,1.3192844808599493
27,quality,27_quality,1.3429883411916252
27,promote,27_promote,1.301756690895452
27,materials,27_materials,1.296340970613218
27,means,27_means,1.306007952263373
27,Sustainable,27_Sustainable,1.3190274374252737
27,buildings,27_buildings,1.350194023475342
27,owned,27_owned,1.3031072157961672
27,managing,27_managing,1.2933109015949444
27,constructing,27_constructing,1.3133685962876005
27,developing,27_developing,1.33149427103243
27,designing,27_designing,1.360743878029583
27,planning,27_planning,1.3093800691715771
27,financing,27_financing,1.3379927184250682
27,responsible,27_responsible,1.3326925461345225
27,contractors,27_contractors,1.3809845687946214
27,offices,27_offices,1.3102809278361336
27,departments,27_departments,1.371554872693011
27,17,27_17,0.7028267461020254
27,community,27_community,1.295807262155557
27,resources,27_resources,1.3620827688431323
27,goals,27_goals,1.2972243809786492
27,social,27_social,1.3195435793924974
27,economic,27_economic,1.338218669602586
27,Reserved,27_Reserved,1.3018435620705866
27,Secs,27_Secs,1.3398689879123193
27,7-26-17,27_7-26-17,1.15780077709523
27,-42(17-O-1218,27_-42(17-O-1218,1.1776240579703838
27,2017,27_2017,1.2444982016988506
27,12-9-03,27_12-9-03,1.33656557817342
27,energy,27_energy,1.3328805865601316
27,stormwater,27_stormwater,1.3298137364800722
27,include,27_include,1.3974774658525204
27,environmental,27_environmental,1.3440921734569904
27,basis,27_basis,1.33938054096652
27,addition,27_addition,1.1738023000887474
27,b),27_b),1.3813454049184817
27,costs,27_costs,1.3274538109018335
27,reduced,27_reduced,1.3285541795776021
27,performance,27_performance,1.3228330557113421
27,cycle,27_cycle,1.291109765548532
27,life,27_life,1.256218526824727
27,taxpayers,27_taxpayers,1.3742763514518375
27,savings,27_savings,1.3337736695170508
27,cost,27_cost,1.327343107405077
27,yield,27_yield,1.3045389786545536
27,policy,27_policy,1.363319526001956
27,development,27_development,1.3474778735877413
27,guidance,27_guidance,1.315990724447612
27,provide,27_provide,1.355371859111603
27,19,27_19,0.7244863498401667
27,section,27_section,1.36458026412473
27,minimum,27_minimum,1.1781272908114044
27,possible,27_possible,1.3390500298724521
27,extent,27_extent,1.3781327312833003
27,projects,27_projects,1.3568449862020753
27,funded,27_funded,1.3728532102926523
27,facilities,27_facilities,1.334627087966625
27,city,27_city,1.2313452283831967
27,operations,27_operations,1.331353812788634
27,construction,27_construction,1.3243765518672552
27,design,27_design,1.348441494468693
27,practices,27_practices,1.3143340522567781
27,building,27_building,1.3120529252546773
27,sustainable,27_sustainable,1.3169261223199802
27,green,27_green,1.2196106728763594
27,shall,27_shall,1.3429459879278172
27,Atlanta,27_Atlanta,1.2796789999663876
27,City,27_City,1.261106377080293
27,a),27_a),1.3674082739142057
27,Policy,27_Policy,1.366585535806951
27,Sec,27_Sec,1.3436317903768353
Sec,regulations,Sec_regulations,1.2376357706329832
Sec,administrative,Sec_administrative,1.1184986397699916
Sec,compostable,Sec_compostable,1.3813088086322771
Sec,contained,Sec_contained,1.2107610309901182
Sec,prohibition,Sec_prohibition,1.3391726258982193
Sec,flexible,Sec_flexible,1.3053325085277603
Sec,straws,Sec_straws,1.304866294231945
Sec,plastic,Sec_plastic,1.3173941739346138
Sec,pursuant,Sec_pursuant,1.2833658076839551
Sec,public,Sec_public,1.1488204983978931
Sec,serviceware,Sec_serviceware,1.199799461798715
Sec,single,Sec_single,1.2498657279211596
Sec,non-compostable,Sec_non-compostable,1.391604526059617
Sec,ETS,Sec_ETS,1.082302085948583
Sec,air,Sec_air,1.308240038582036
Sec,occupants,Sec_occupants,1.3160537489804716
Sec,respective,Sec_respective,1.3012824519807478
Sec,Establish,Sec_Establish,1.2510091937301415
Sec,Minimum,Sec_Minimum,1.30303237980232
Sec,systems,Sec_systems,1.13801684676951
