Word_1,Word_2,Word_1_2,Cosine similarity
design,respective,design_respective,0.3662782495204323
design,Establish,design_Establish,0.33600988278114113
design,Minimum,design_Minimum,0.19162747317434775
design,systems,design_systems,0.31853704325520893
design,prerequisites,design_prerequisites,0.40908652073395113
design,apply,design_apply,0.0
design,exempt,design_exempt,0.1757860783933462
design,maximum,design_maximum,0.061005457719230376
design,Guidelines,design_Guidelines,0.8177583245211002
design,-14(17-O-1157,design_-14(17-O-1157,0.0
design,infrastructure,design_infrastructure,0.21507032570577078
design,ensure,design_ensure,0.4244295338926332
design,consistent,design_consistent,0.45520184576506756
design,review,design_review,0.28843236254753224
design,guidelines,design_guidelines,0.8177583245211002
design,requirement,design_requirement,0.32326055984803526
design,procurement,design_procurement,0.19162747317434764
design,RFP,design_RFP,0.0
design,proposal,design_proposal,0.06360120575671213
design,6,design_6,0.0
design,sponsoring,design_sponsoring,0.4552018457650675
design,department,design_department,0.28673249921806804
design,process,design_process,0.2654344549617171
design,CIP,design_CIP,0.13627634143908643
design,CDP,design_CDP,0.13627634143908643
design,training,design_training,0.43318157908510435
design,available,design_available,0.1130143992474642
design,office,design_office,0.17077611319011654
design,managed,design_managed,0.38081653297711143
design,renovating,design_renovating,0.4316433290730969
design,(s,design_(s,0.1757860783933462
design,designee,design_designee,0.8728715609439697
design,commissioners,design_commissioners,0.4211125362901421
design,responsibilities,design_responsibilities,0.54820149863732
design,3,design_3,0.0
design,Maintenance,design_Maintenance,0.38070375674987966
design,Buildings,design_Buildings,0.608773392327152
design,Existing,design_Existing,0.6571625092584744
design,Ordinances,design_Ordinances,0.5697077090551433
design,III,design_III,0.3032160644503863
design,Code,design_Code,0.26055567105626243
design,Development,design_Development,0.35008992010316886
design,Land,design_Land,0.26055567105626243
design,J,design_J,0.0
design,Article,design_Article,0.18443191662261307
design,8,design_8,0.0
design,requirements,design_requirements,0.40355839599518784
design,commissioning,design_commissioning,0.4743296918285424
design,comply,design_comply,0.0
design,(d),design_(d),0.13627634143908643
design,Certification,design_Certification,0.2840873973191234
design,Silver,design_Silver,0.3360969272762574
design,required,design_required,0.31687522188400474
design,teams,design_teams,0.22576484600261604
design,article,design_article,0.18443191662261307
design,c),design_c),0.0
design,standards,design_standards,0.3664948383842351
design,space,design_space,0.22576484600261604
design,occupied,design_occupied,0.2447853117345521
design,feet,design_feet,0.21507032570577075
design,gross,design_gross,0.31867418263037295
design,"5,000","design_5,000",0.0
design,square,design_square,0.20199309249791836
design,(a),design_(a),0.0
design,property,design_property,0.06360120575671213
design,improvement,design_improvement,0.274564300906118
design,repair,design_repair,0.17077611319011654
design,commercial,design_commercial,0.12536693798731735
design,new,design_new,0.3187840217537793
design,designed,design_designed,0.9428090415820636
design,existing,design_existing,0.6571625092584744
design,USGBC,design_USGBC,0.22576484600261607
design,rating,design_rating,0.33609692727625745
design,market,design_market,0.09193998174078082
design,based,design_based,0.38087260847594373
design,Design,design_Design,1.0000000000000002
design,Environmental,design_Environmental,0.38070375674987966
design,Energy,design_Energy,0.4244295338926332
design,TM,design_TM,0.0
design,LEED,design_LEED,0.36098742132325357
design,achieve,design_achieve,0.2654344549617171
design,value,design_value,0.10163066979112656
design,maintenance,design_maintenance,0.38070375674987966
design,facility,design_facility,0.1523141551937591
design,program,design_program,0.07397129483465995
design,analysis,design_analysis,0.3168752218840048
design,Life,design_Life,0.26055567105626243
design,management,design_management,0.32340941906125564
design,indoor,design_indoor,0.2798280652432878
design,water,design_water,0.10163066979112656
design,use,design_use,0.31878402175377923
design,following,design_following,0.21050891594014307
design,encompasses,design_encompasses,0.41099458383835064
design,project,design_project,0.0845798608014702
design,looks,design_looks,0.0845798608014702
design,built,design_built,0.10163066979112656
design,operation,design_operation,0.23157052612297288
design,quality,design_quality,0.0845798608014702
design,promote,design_promote,0.07397129483465995
design,materials,design_materials,0.23157052612297285
design,means,design_means,0.38087260847594373
design,Sustainable,design_Sustainable,0.3713432757544299
design,buildings,design_buildings,0.608773392327152
design,owned,design_owned,0.38087260847594373
design,managing,design_managing,0.38519359887418814
design,constructing,design_constructing,0.33083439657312297
design,developing,design_developing,0.5697077090551435
design,designing,design_designing,0.9486832980505139
design,planning,design_planning,0.40678462002824267
design,financing,design_financing,0.449896763652357
design,responsible,design_responsible,0.47728504560381624
design,contractors,design_contractors,0.10655561428382405
design,offices,design_offices,0.2605556710562623
design,departments,design_departments,0.3713432757544299
design,17,design_17,0.0
design,community,design_community,0.14291972952214924
design,resources,design_resources,0.27209025849698143
design,goals,design_goals,0.22576484600261607
design,social,design_social,0.20199309249791841
design,economic,design_economic,0.22028815056182965
design,Reserved,design_Reserved,0.3662782495204324
design,Secs,design_Secs,0.36098742132325357
design,7-26-17,design_7-26-17,0.0
design,-42(17-O-1218,design_-42(17-O-1218,0.0
design,2017,design_2017,0.0
design,12-9-03,design_12-9-03,0.0
design,energy,design_energy,0.4244295338926332
design,stormwater,design_stormwater,0.12536693798731732
design,include,design_include,0.45026814465562653
design,environmental,design_environmental,0.38070375674987966
design,basis,design_basis,0.31867418263037295
design,addition,design_addition,0.43318157908510435
design,b),design_b),0.0
design,costs,design_costs,0.19248422515864902
design,reduced,design_reduced,0.34064350413056566
design,performance,design_performance,0.19162747317434764
design,cycle,design_cycle,0.0845798608014702
design,life,design_life,0.26055567105626243
design,taxpayers,design_taxpayers,0.1429197295221492
design,savings,design_savings,0.5358559548726152
design,cost,design_cost,0.11521554337793123
design,yield,design_yield,0.38087260847594373
design,policy,design_policy,0.09193998174078082
design,development,design_development,0.35008992010316886
design,guidance,design_guidance,0.57273935841962
design,provide,design_provide,0.3041257418754935
design,19,design_19,0.0
design,section,design_section,0.45026814465562653
design,minimum,design_minimum,0.19162747317434775
design,possible,design_possible,0.3590901389620649
design,extent,design_extent,0.24718481334341985
design,projects,design_projects,0.1707761131901165
design,funded,design_funded,0.4244295338926332
design,facilities,design_facilities,0.3662782495204323
design,city,design_city,0.11521554337793123
design,operations,design_operations,0.31878402175377923
design,construction,design_construction,0.23078580514981967
construction,regulations,construction_regulations,0.5298787228436411
construction,administrative,construction_administrative,0.3636057604325052
construction,compostable,construction_compostable,0.4001982520787139
construction,contained,construction_contained,0.6156238451798626
construction,prohibition,construction_prohibition,0.5040278810115036
construction,flexible,construction_flexible,0.0337914049066477
construction,straws,construction_straws,0.2732256226534765
construction,plastic,construction_plastic,0.34913747144188384
construction,pursuant,construction_pursuant,0.43138370648111984
construction,public,construction_public,0.2307858051498197
construction,serviceware,construction_serviceware,0.18941631212034044
construction,single,construction_single,0.23078580514981967
construction,non-compostable,construction_non-compostable,0.5736143315871763
construction,ETS,construction_ETS,0.2556868582169487
construction,air,construction_air,0.1636830616936349
construction,occupants,construction_occupants,0.7117236347269853
construction,respective,construction_respective,0.2523941423090253
construction,Establish,construction_Establish,0.21630565761670817
construction,Minimum,construction_Minimum,0.17675019310147178
construction,systems,construction_systems,0.21290730363348032
construction,prerequisites,construction_prerequisites,0.2674097564539239
construction,apply,construction_apply,0.0
construction,exempt,construction_exempt,0.08704446792504218
construction,maximum,construction_maximum,0.0669967754834896
construction,Guidelines,construction_Guidelines,0.22998420365084019
construction,-14(17-O-1157,construction_-14(17-O-1157,0.04182819438170018
construction,infrastructure,construction_infrastructure,0.5912815726722921
construction,ensure,construction_ensure,0.25353375347223167
construction,consistent,construction_consistent,0.7770666744538035
construction,review,construction_review,0.08768681980142445
construction,guidelines,construction_guidelines,0.22998420365084019
construction,requirement,construction_requirement,0.2735093261705752
construction,procurement,construction_procurement,0.5141561860023476
construction,RFP,construction_RFP,0.07240380080811216
construction,proposal,construction_proposal,0.24478531173455215
construction,6,construction_6,0.0
construction,sponsoring,construction_sponsoring,0.5279718379505651
construction,department,construction_department,0.2704403923857698
construction,process,construction_process,0.38780202938576325
construction,CIP,construction_CIP,0.2556868582169487
construction,CDP,construction_CDP,0.1506401849870651
construction,training,construction_training,0.4417507908594964
construction,available,construction_available,0.0282129765244381
construction,office,construction_office,0.2513602547963677
construction,managed,construction_managed,0.08176804146599938
construction,renovating,construction_renovating,0.49321500174512156
construction,(s,construction_(s,0.09339537641256734
construction,designee,construction_designee,0.13865553529269395
construction,commissioners,construction_commissioners,0.5135301710012359
construction,responsibilities,construction_responsibilities,0.4289152793120981
construction,3,construction_3,0.0
construction,Maintenance,construction_Maintenance,0.3891851958766304
construction,Buildings,construction_Buildings,0.27189565014779166
construction,Existing,construction_Existing,0.3569425269254122
construction,Ordinances,construction_Ordinances,0.5708539028372586
construction,III,construction_III,0.16109909688248117
construction,Code,construction_Code,0.29121941856368966
construction,Development,construction_Development,0.2055227550099057
construction,Land,construction_Land,0.12735952979479354
construction,J,construction_J,0.0
construction,Article,construction_Article,0.34913747144188384
construction,8,construction_8,0.0
construction,requirements,construction_requirements,0.3079126900491985
construction,commissioning,construction_commissioning,0.5225259134623237
construction,comply,construction_comply,0.22576484600261607
construction,(d),construction_(d),0.0
construction,Certification,construction_Certification,0.6707001742222178
construction,Silver,construction_Silver,0.16602259880482967
construction,required,construction_required,0.1565276072601449
construction,teams,construction_teams,0.18107903856871332
construction,article,construction_article,0.34913747144188384
construction,c),construction_c),0.19431434016858148
construction,standards,construction_standards,0.26874325950256306
construction,space,construction_space,0.18107903856871332
construction,occupied,construction_occupied,0.40793431648618533
construction,feet,construction_feet,0.10163066979112657
construction,gross,construction_gross,0.3051919488816845
construction,"5,000","construction_5,000",0.0
construction,square,construction_square,0.16602259880482967
construction,(a),construction_(a),0.0
construction,property,construction_property,0.25617463637163396
construction,improvement,construction_improvement,0.3162468649752641
construction,repair,construction_repair,0.1480986780127065
construction,commercial,construction_commercial,0.32137013039197126
construction,new,construction_new,0.1506401849870651
construction,designed,construction_designed,0.15126403744414105
construction,existing,construction_existing,0.3569425269254122
construction,USGBC,construction_USGBC,0.2615316727795688
construction,rating,construction_rating,0.39010526518318767
construction,market,construction_market,0.1620124462894476
construction,based,construction_based,0.0539965095470432
construction,Design,construction_Design,0.23078580514981967
construction,Environmental,construction_Environmental,0.4397622561170034
construction,Energy,construction_Energy,0.13697426740480992
construction,TM,construction_TM,0.1943143401685815
construction,LEED,construction_LEED,0.0
construction,achieve,construction_achieve,0.1281419579680544
construction,value,construction_value,0.0539965095470432
construction,maintenance,construction_maintenance,0.3891851958766304
construction,facility,construction_facility,0.29030286819623974
construction,program,construction_program,0.18924161039834528
construction,analysis,construction_analysis,0.20398775977879346
construction,Life,construction_Life,0.061214170887196245
construction,management,construction_management,0.19238511369063782
construction,indoor,construction_indoor,0.48954992996009317
construction,water,construction_water,0.18107903856871332
construction,use,construction_use,0.1636830616936349
construction,following,construction_following,0.28359215150425
construction,encompasses,construction_encompasses,0.34191181408224863
construction,project,construction_project,0.42896542997125325
construction,looks,construction_looks,0.2839986218162879
construction,built,construction_built,0.2615316727795688
construction,operation,construction_operation,0.5270354692180537
construction,quality,construction_quality,0.2088323293352531
construction,promote,construction_promote,0.36566124471571637
construction,materials,construction_materials,0.20715261376239086
construction,means,construction_means,0.18107903856871332
construction,Sustainable,construction_Sustainable,0.31919751561471255
construction,buildings,construction_buildings,0.27189565014779166
construction,owned,construction_owned,0.2523342014336961
construction,managing,construction_managing,0.17802712298673556
construction,constructing,construction_constructing,0.9239805167966916
construction,developing,construction_developing,0.19787752742277986
construction,designing,construction_designing,0.26424191794157004
construction,planning,construction_planning,0.28114429186750334
construction,financing,construction_financing,0.4041273166985535
construction,responsible,construction_responsible,0.31919751561471255
construction,contractors,construction_contractors,0.8118542752425518
construction,offices,construction_offices,0.295284760836416
construction,departments,construction_departments,0.30713515371721495
construction,17,construction_17,0.0
construction,community,construction_community,0.5356690838325586
construction,resources,construction_resources,0.3858923038505436
construction,goals,construction_goals,0.18107903856871332
construction,social,construction_social,0.39010526518318767
construction,economic,construction_economic,0.5685996049048594
construction,Reserved,construction_Reserved,0.09468761269492575
construction,Secs,construction_Secs,0.257366139428324
construction,7-26-17,construction_7-26-17,0.0
construction,-42(17-O-1218,construction_-42(17-O-1218,0.04632105234547991
construction,2017,construction_2017,0.0
construction,12-9-03,construction_12-9-03,0.0
construction,energy,construction_energy,0.13697426740480992
construction,stormwater,construction_stormwater,0.3899708518580524
construction,include,construction_include,0.34913747144188384
construction,environmental,construction_environmental,0.4397622561170034
construction,basis,construction_basis,0.1636266636222573
construction,addition,construction_addition,0.3759741954610305
construction,b),construction_b),0.0
construction,costs,construction_costs,0.583784123972501
construction,reduced,construction_reduced,0.1590112434331469
construction,performance,construction_performance,0.3234510530753323
construction,cycle,construction_cycle,0.2127725104650796
construction,life,construction_life,0.061214170887196245
construction,taxpayers,construction_taxpayers,0.15901124343314688
construction,savings,construction_savings,0.2495744505855945
construction,cost,construction_cost,0.6757395799782853
construction,yield,construction_yield,0.0539965095470432
construction,policy,construction_policy,0.3019047042439672
construction,development,construction_development,0.2055227550099057
construction,guidance,construction_guidance,0.3188495414330836
construction,provide,construction_provide,0.20883232933525311
construction,19,construction_19,0.0
construction,section,construction_section,0.7557911034403619
construction,minimum,construction_minimum,0.17675019310147178
construction,possible,construction_possible,0.23116352414686786
construction,extent,construction_extent,0.27627499845935416
construction,projects,construction_projects,0.47600601783271074
construction,funded,construction_funded,0.13697426740480992
construction,facilities,construction_facilities,0.32876170328094895
construction,city,construction_city,0.4043776983899554
construction,operations,construction_operations,0.5708539028372586
operations,regulations,operations_regulations,0.6695301305002468
operations,administrative,operations_administrative,0.5160164314958476
operations,compostable,operations_compostable,0.5666441608108925
operations,contained,operations_contained,0.5754032300012338
operations,prohibition,operations_prohibition,0.6220454501293706
operations,flexible,operations_flexible,0.14823957169187832
operations,straws,operations_straws,0.37504467411669873
operations,plastic,operations_plastic,0.38516610068048585
operations,pursuant,operations_pursuant,0.38087260847594373
operations,public,operations_public,0.13627634143908643
operations,serviceware,operations_serviceware,0.3937458638316275
operations,single,operations_single,0.31878402175377923
operations,non-compostable,operations_non-compostable,0.6592126486930245
operations,ETS,operations_ETS,0.37997836159100795
operations,air,operations_air,0.37997836159100795
operations,occupants,operations_occupants,0.4547228605463618
operations,respective,operations_respective,0.4468958994403619
operations,Establish,operations_Establish,0.37054742311604394
operations,Minimum,operations_Minimum,0.12928308904269042
operations,systems,operations_systems,0.2836860610384649
operations,prerequisites,operations_prerequisites,0.5014926744052204
operations,apply,operations_apply,0.2149962218158823
operations,exempt,operations_exempt,0.27818402810977555
operations,maximum,operations_maximum,0.08802999024688225
operations,Guidelines,operations_Guidelines,0.31867418263037284
operations,-14(17-O-1157,operations_-14(17-O-1157,0.0560873337847345
operations,infrastructure,operations_infrastructure,0.44552294205223036
operations,ensure,operations_ensure,0.37504467411669873
operations,consistent,operations_consistent,0.6282307522055973
operations,review,operations_review,0.2781840281097755
operations,guidelines,operations_guidelines,0.31867418263037284
operations,requirement,operations_requirement,0.3937458638316275
operations,procurement,operations_procurement,0.550210897501324
operations,RFP,operations_RFP,0.21507032570577075
operations,proposal,operations_proposal,0.6265656180086541
operations,6,operations_6,0.0
operations,sponsoring,operations_sponsoring,0.6910538274261571
operations,department,operations_department,0.47408612469672995
operations,process,operations_process,0.5557988573966338
operations,CIP,operations_CIP,0.21507032570577075
operations,CDP,operations_CDP,0.09427171364984963
operations,training,operations_training,0.4478622789973636
operations,available,operations_available,0.2294595837422693
operations,office,operations_office,0.2638244299997873
operations,managed,operations_managed,0.25410364263397683
operations,renovating,operations_renovating,0.645130567298756
operations,(s,operations_(s,0.12160331478619012
operations,designee,operations_designee,0.3375982026812231
operations,commissioners,operations_commissioners,0.5682553714465237
operations,responsibilities,operations_responsibilities,0.6759620670606201
operations,3,operations_3,0.0
operations,Maintenance,operations_Maintenance,0.43296278332040633
operations,Buildings,operations_Buildings,0.2202310989517446
operations,Existing,operations_Existing,0.400000849976932
operations,Ordinances,operations_Ordinances,0.645130567298756
operations,III,operations_III,0.2097553962782169
operations,Code,operations_Code,0.2834289552492495
operations,Development,operations_Development,0.4388199184183903
operations,Land,operations_Land,0.17578607839334617
operations,J,operations_J,0.0
operations,Article,operations_Article,0.38516610068048585
operations,8,operations_8,0.0
operations,requirements,operations_requirements,0.4448719712316058
operations,commissioning,operations_commissioning,0.4671631333978293
operations,comply,operations_comply,0.2197253697920386
operations,(d),operations_(d),0.0
operations,Certification,operations_Certification,0.5577953181248669
operations,Silver,operations_Silver,0.31878402175377923
operations,required,operations_required,0.2839203847754177
operations,teams,operations_teams,0.3677199804697471
operations,article,operations_article,0.38516610068048585
operations,c),operations_c),0.0
operations,standards,operations_standards,0.37107146677761593
operations,space,operations_space,0.3677199804697471
operations,occupied,operations_occupied,0.3056925161434599
operations,feet,operations_feet,0.2435432047458257
operations,gross,operations_gross,0.4190368920493861
operations,"5,000","operations_5,000",0.0
operations,square,operations_square,0.31878402175377923
operations,(a),operations_(a),0.09427171364984963
operations,property,operations_property,0.5569472160076926
operations,improvement,operations_improvement,0.5404721883512359
operations,repair,operations_repair,0.48889089026526167
operations,commercial,operations_commercial,0.31526579094433715
operations,new,operations_new,0.21507032570577075
operations,designed,operations_designed,0.2735048338241809
operations,existing,operations_existing,0.400000849976932
operations,USGBC,operations_USGBC,0.07030492086459504
operations,rating,operations_rating,0.4363080696344093
operations,market,operations_market,0.31878402175377923
operations,based,operations_based,0.24963549414381236
operations,Design,operations_Design,0.31878402175377923
operations,Environmental,operations_Environmental,0.6020883484650058
operations,Energy,operations_Energy,0.2781840281097755
operations,TM,operations_TM,0.12160331478619012
operations,LEED,operations_LEED,0.148778929236055
operations,achieve,operations_achieve,0.25410364263397683
operations,value,operations_value,0.15231415519375907
operations,maintenance,operations_maintenance,0.43296278332040633
operations,facility,operations_facility,0.2353586009785925
operations,program,operations_program,0.44135469952806405
operations,analysis,operations_analysis,0.36098742132325345
operations,Life,operations_Life,0.17578607839334617
operations,management,operations_management,0.32888191047620163
operations,indoor,operations_indoor,0.568760612567123
operations,water,operations_water,0.3677199804697471
operations,use,operations_use,0.21507032570577075
operations,following,operations_following,0.3189156497867721
operations,encompasses,operations_encompasses,0.5654958637539733
operations,project,operations_project,0.5029292651136352
operations,looks,operations_looks,0.38516610068048585
operations,built,operations_built,0.15231415519375907
operations,operation,operations_operation,0.9207401897413285
operations,quality,operations_quality,0.19933326305280252
operations,promote,operations_promote,0.6351986941675815
operations,materials,operations_materials,0.46037174596603614
operations,means,operations_means,0.3677199804697471
operations,Sustainable,operations_Sustainable,0.44720327878556243
operations,buildings,operations_buildings,0.2202310989517446
operations,owned,operations_owned,0.359090138962065
operations,managing,operations_managing,0.2524676026999322
operations,constructing,operations_constructing,0.4769891548840076
operations,developing,operations_developing,0.44021478586324
operations,designing,operations_designing,0.30242507712318206
operations,planning,operations_planning,0.33759820268122304
operations,financing,operations_financing,0.2948760252344367
operations,responsible,operations_responsible,0.6502931708916615
operations,contractors,operations_contractors,0.5949639850563373
operations,offices,operations_offices,0.3267264212189793
operations,departments,operations_departments,0.5321154709184539
operations,17,operations_17,0.0
operations,community,operations_community,0.28825951364178354
operations,resources,operations_resources,0.4729915297052924
operations,goals,operations_goals,0.359090138962065
operations,social,operations_social,0.4316433290730968
operations,economic,operations_economic,0.4147739924377827
operations,Reserved,operations_Reserved,0.3106770879593098
operations,Secs,operations_Secs,0.24354320474582575
operations,7-26-17,operations_7-26-17,0.0
operations,-42(17-O-1218,operations_-42(17-O-1218,0.0621117971398193
operations,2017,operations_2017,0.0
operations,12-9-03,operations_12-9-03,0.0
operations,energy,operations_energy,0.2781840281097755
operations,stormwater,operations_stormwater,0.5832858669343317
operations,include,operations_include,0.19933326305280252
operations,environmental,operations_environmental,0.6020883484650058
operations,basis,operations_basis,0.31073046832893525
operations,addition,operations_addition,0.44021478586324
operations,b),operations_b),0.0
operations,costs,operations_costs,0.4190368920493861
operations,reduced,operations_reduced,0.1566869504774257
operations,performance,operations_performance,0.550210897501324
operations,cycle,operations_cycle,0.05850970413367294
operations,life,operations_life,0.17578607839334617
operations,taxpayers,operations_taxpayers,0.4603717459660362
operations,savings,operations_savings,0.3395377248290874
operations,cost,operations_cost,0.4244295338926332
operations,yield,operations_yield,0.15231415519375907
operations,policy,operations_policy,0.3168752218840048
operations,development,operations_development,0.4388199184183903
operations,guidance,operations_guidance,0.2605556710562624
operations,provide,operations_provide,0.5029292651136352
operations,19,operations_19,0.0
operations,section,operations_section,0.6415817207015069
operations,minimum,operations_minimum,0.12928308904269042
operations,possible,operations_possible,0.5077913615919974
operations,extent,operations_extent,0.3311001718999397
operations,projects,operations_projects,0.5743813549606982
operations,funded,operations_funded,0.11521554337793123
operations,facilities,operations_facilities,0.37082956373174153
operations,city,operations_city,0.17578607839334617
city,regulations,city_regulations,0.18435554192630063
city,administrative,city_administrative,0.3478109916399369
city,compostable,city_compostable,0.16831030932911437
city,contained,city_contained,0.31017057717950425
city,prohibition,city_prohibition,0.3111192330518141
city,flexible,city_flexible,0.07970251181266945
city,straws,city_straws,0.09867961797986956
city,plastic,city_plastic,0.40735260428856745
city,pursuant,city_pursuant,0.08768681980142445
city,public,city_public,0.26055567105626243
city,serviceware,city_serviceware,0.13744860896577518
city,single,city_single,0.11521554337793123
city,non-compostable,city_non-compostable,0.12433478135409166
city,ETS,city_ETS,0.17077611319011649
city,air,city_air,0.1707761131901165
city,occupants,city_occupants,0.2995800525335756
city,respective,city_respective,0.25114573243043714
city,Establish,city_Establish,0.18435554192630063
city,Minimum,city_Minimum,0.14982363486245814
city,systems,city_systems,0.16831030932911437
city,prerequisites,city_prerequisites,0.1843427690896393
city,apply,city_apply,0.1059921313509325
city,exempt,city_exempt,0.09867961797986956
city,maximum,city_maximum,0.07644962318959064
city,Guidelines,city_Guidelines,0.15592892548708365
city,-14(17-O-1157,city_-14(17-O-1157,0.0
city,infrastructure,city_infrastructure,0.2781840281097755
city,ensure,city_ensure,0.0
city,consistent,city_consistent,0.3533721544668103
city,review,city_review,0.09867961797986957
city,guidelines,city_guidelines,0.15592892548708365
city,requirement,city_requirement,0.13744860896577515
city,procurement,city_procurement,0.15583663956455507
city,RFP,city_RFP,0.0
city,proposal,city_proposal,0.0
city,6,city_6,0.0
city,sponsoring,city_sponsoring,0.0686571056499849
city,department,city_department,0.15592892548708362
city,process,city_process,0.09269789668627058
city,CIP,city_CIP,0.4112070550676187
city,CDP,city_CDP,0.1707761131901165
city,training,city_training,0.2834289552492495
city,available,city_available,0.06654488326015778
city,office,city_office,0.2202881505618297
city,managed,city_managed,0.0
city,renovating,city_renovating,0.17578607839334617
city,(s,city_(s,0.0
city,designee,city_designee,0.07356504454762458
city,commissioners,city_commissioners,0.1843427690896393
city,responsibilities,city_responsibilities,0.2775647475531345
city,3,city_3,0.0
city,Maintenance,city_Maintenance,0.21660293961304936
city,Buildings,city_Buildings,0.17998891881180662
city,Existing,city_Existing,0.31884954143308364
city,Ordinances,city_Ordinances,0.17578607839334617
city,III,city_III,0.3799783615910079
city,Code,city_Code,0.14438355527738675
city,Development,city_Development,0.06654488326015777
city,Land,city_Land,0.0
city,J,city_J,0.0
city,Article,city_Article,0.40735260428856745
city,8,city_8,0.0
city,requirements,city_requirements,0.1337850929463124
city,commissioning,city_commissioning,0.24838789573282982
city,comply,city_comply,0.26055567105626243
city,(d),city_(d),0.0
city,Certification,city_Certification,0.5842504966869739
city,Silver,city_Silver,0.11521554337793123
city,required,city_required,0.07970251181266945
city,teams,city_teams,0.1273595297947935
city,article,city_article,0.40735260428856745
city,c),city_c),0.22028815056182974
city,standards,city_standards,0.07098413734701413
city,space,city_space,0.12735952979479354
city,occupied,city_occupied,0.31884954143308364
city,feet,city_feet,0.11521554337793122
city,gross,city_gross,0.0
city,"5,000","city_5,000",0.0
city,square,city_square,0.0
city,(a),city_(a),0.0
city,property,city_property,0.17578607839334617
city,improvement,city_improvement,0.1558366395645551
city,repair,city_repair,0.09867961797986957
city,commercial,city_commercial,0.2576800721337008
city,new,city_new,0.0
city,designed,city_designed,0.07970251181266945
city,existing,city_existing,0.31884954143308364
city,USGBC,city_USGBC,0.12735952979479354
city,rating,city_rating,0.26055567105626243
city,market,city_market,0.11521554337793122
city,based,city_based,0.0
city,Design,city_Design,0.11521554337793123
city,Environmental,city_Environmental,0.13039972000812775
city,Energy,city_Energy,0.09867961797986956
city,TM,city_TM,0.22028815056182968
city,LEED,city_LEED,0.0
city,achieve,city_achieve,0.20608363501393823
city,value,city_value,0.0
city,maintenance,city_maintenance,0.21660293961304936
city,facility,city_facility,0.6953572570566552
city,program,city_program,0.0
city,analysis,city_analysis,0.17578607839334617
city,Life,city_Life,0.14438355527738675
city,management,city_management,0.06461633317274762
city,indoor,city_indoor,0.0986796179798696
city,water,city_water,0.1273595297947935
city,use,city_use,0.0
city,following,city_following,0.07644962318959063
city,encompasses,city_encompasses,0.06284629155461613
city,project,city_project,0.23790309463326234
city,looks,city_looks,0.0
city,built,city_built,0.29121941856368966
city,operation,city_operation,0.18435554192630063
city,quality,city_quality,0.40735260428856745
city,promote,city_promote,0.09269789668627057
city,materials,city_materials,0.18435554192630063
city,means,city_means,0.0
city,Sustainable,city_Sustainable,0.1558366395645551
city,buildings,city_buildings,0.17998891881180662
city,owned,city_owned,0.0
city,managing,city_managing,0.07356504454762458
city,constructing,city_constructing,0.43318157908510435
city,developing,city_developing,0.07970251181266945
city,designing,city_designing,0.14982363486245814
city,planning,city_planning,0.0735650445476246
city,financing,city_financing,0.22954478091737163
city,responsible,city_responsible,0.07098413734701414
city,contractors,city_contractors,0.3007389244585165
city,offices,city_offices,0.20608363501393823
city,departments,city_departments,0.14982363486245812
city,17,city_17,0.0
city,community,city_community,0.4736820224661605
city,resources,city_resources,0.07098413734701414
city,goals,city_goals,0.0
city,social,city_social,0.26055567105626243
city,economic,city_economic,0.2834289552492495
city,Reserved,city_Reserved,0.0
city,Secs,city_Secs,0.11521554337793123
city,7-26-17,city_7-26-17,0.0
city,-42(17-O-1218,city_-42(17-O-1218,0.0
city,2017,city_2017,0.0
city,12-9-03,city_12-9-03,0.0
city,energy,city_energy,0.09867961797986956
city,stormwater,city_stormwater,0.15592892548708362
city,include,city_include,0.23790309463326234
city,environmental,city_environmental,0.13039972000812775
city,basis,city_basis,0.10599213135093251
city,addition,city_addition,0.2834289552492495
city,b),city_b),0.0
city,costs,city_costs,0.23790309463326234
city,reduced,city_reduced,0.08340941143953932
city,performance,city_performance,0.07098413734701414
city,cycle,city_cycle,0.4110653709825173
city,life,city_life,0.14438355527738675
city,taxpayers,city_taxpayers,0.18435554192630063
city,savings,city_savings,0.09269789668627058
city,cost,city_cost,0.3360969272762575
city,yield,city_yield,0.29121941856368966
city,policy,city_policy,0.4501755023269898
city,development,city_development,0.06654488326015777
city,guidance,city_guidance,0.2202881505618297
city,provide,city_provide,0.10599213135093251
city,19,city_19,0.0
city,section,city_section,0.40735260428856745
city,minimum,city_minimum,0.14982363486245814
city,possible,city_possible,0.08768681980142447
city,extent,city_extent,0.1908740661302035
city,projects,city_projects,0.2202881505618297
city,funded,city_funded,0.0
city,facilities,city_facilities,0.4906010188952991
facilities,regulations,facilities_regulations,0.4738819207558511
facilities,administrative,facilities_administrative,0.6416355159623109
facilities,compostable,facilities_compostable,0.2655232524107119
facilities,contained,facilities_contained,0.39196115331992787
facilities,prohibition,facilities_prohibition,0.40588599699765593
facilities,flexible,facilities_flexible,0.48012188892991187
facilities,straws,facilities_straws,0.23678246729016578
facilities,plastic,facilities_plastic,0.6686137964618031
facilities,pursuant,facilities_pursuant,0.13656182108090956
facilities,public,facilities_public,0.3662782495204324
facilities,serviceware,facilities_serviceware,0.41498511569208624
facilities,single,facilities_single,0.4769891548840077
facilities,non-compostable,facilities_non-compostable,0.1879287304848898
facilities,ETS,facilities_ETS,0.32342695799519183
facilities,air,facilities_air,0.42916841593214955
